cell_id,cell_type
74_1584,Cancer Epithelial
74_1585,Endothelial
74_1586,Endothelial
74_1587,Cancer Epithelial
74_1588,Cancer Epithelial
74_1589,Cancer Epithelial
74_1590,CAFs
74_1591,Cancer Epithelial
74_1592,Cancer Epithelial
74_1593,Cancer Epithelial
74_1594,Cancer Epithelial
74_1595,Cancer Epithelial
74_1596,PVL
74_1597,Cancer Epithelial
74_1598,Cancer Epithelial
74_1599,Cancer Epithelial
74_1600,Cancer Epithelial
74_1601,CAFs
74_1602,PVL
74_1603,Cancer Epithelial
74_1604,Cancer Epithelial
74_1605,Cancer Epithelial
74_1606,Cancer Epithelial
74_1607,Cancer Epithelial
74_1608,Cancer Epithelial
74_1609,Endothelial
74_1610,Cancer Epithelial
74_1611,Cancer Epithelial
74_1612,Cancer Epithelial
74_1613,Cancer Epithelial
74_1614,Cancer Epithelial
74_1616,Cancer Epithelial
74_1617,CAFs
74_1618,Endothelial
74_1619,Cancer Epithelial
74_1620,Cancer Epithelial
74_1621,Cancer Epithelial
74_1622,Cancer Epithelial
74_1623,CAFs
74_1624,Cancer Epithelial
74_1625,Cancer Epithelial
74_1626,Cancer Epithelial
74_1627,Cancer Epithelial
74_1628,Endothelial
74_1629,Cancer Epithelial
74_1630,Cancer Epithelial
74_1631,Cancer Epithelial
74_1632,Cancer Epithelial
74_1633,CAFs
74_1634,Cancer Epithelial
74_1635,Cancer Epithelial
74_1636,PVL
74_1637,CAFs
74_1638,PVL
74_1639,Cancer Epithelial
74_1640,CAFs
74_1641,Cancer Epithelial
74_1642,Cancer Epithelial
74_1643,Cancer Epithelial
74_1644,Cancer Epithelial
74_1645,Cancer Epithelial
74_1646,Cancer Epithelial
74_1647,Cancer Epithelial
74_1648,Cancer Epithelial
74_1649,Cancer Epithelial
74_1650,Cancer Epithelial
74_1651,Cancer Epithelial
74_1652,Cancer Epithelial
74_1653,CAFs
74_1654,Cancer Epithelial
74_1655,Cancer Epithelial
74_1656,Cancer Epithelial
74_1657,Cancer Epithelial
74_1658,Cancer Epithelial
74_1659,Cancer Epithelial
74_1660,Cancer Epithelial
74_1661,Cancer Epithelial
74_1662,Cancer Epithelial
74_1663,Cancer Epithelial
74_1664,Cancer Epithelial
74_1665,CAFs
74_1666,CAFs
74_1667,CAFs
74_1668,Cancer Epithelial
74_1669,Cancer Epithelial
74_1670,Cancer Epithelial
74_1671,Cancer Epithelial
74_1672,Cancer Epithelial
74_1673,Cancer Epithelial
74_1674,Cancer Epithelial
74_1675,Cancer Epithelial
74_1676,Cancer Epithelial
74_1677,Cancer Epithelial
74_1678,Cancer Epithelial
74_1680,Cancer Epithelial
74_1681,CAFs
74_1682,Cancer Epithelial
74_1683,CAFs
74_1684,Cancer Epithelial
74_1685,Cancer Epithelial
74_1686,CAFs
74_1687,PVL
74_1688,Cancer Epithelial
74_1689,Cancer Epithelial
74_1690,PVL
74_1691,Cancer Epithelial
74_1692,PVL
74_1693,Cancer Epithelial
74_1694,Cancer Epithelial
74_1695,Cancer Epithelial
74_1696,Cancer Epithelial
74_1697,Cancer Epithelial
74_1698,Cancer Epithelial
74_1699,Cancer Epithelial
74_1700,Cancer Epithelial
74_1701,Cancer Epithelial
74_1702,Cancer Epithelial
74_1703,Cancer Epithelial
74_1704,PVL
74_1705,Cancer Epithelial
74_1706,CAFs
74_1707,CAFs
74_1708,Cancer Epithelial
74_1709,CAFs
74_1710,Cancer Epithelial
74_1711,Cancer Epithelial
74_1712,Cancer Epithelial
74_1713,Cancer Epithelial
74_1714,Cancer Epithelial
74_1715,Cancer Epithelial
74_1716,Cancer Epithelial
74_1717,Cancer Epithelial
74_1718,Cancer Epithelial
74_1719,Endothelial
74_1720,Cancer Epithelial
74_1721,Cancer Epithelial
74_1722,Cancer Epithelial
74_1723,Cancer Epithelial
74_1724,Cancer Epithelial
74_1725,Cancer Epithelial
74_1726,Cancer Epithelial
74_1727,Cancer Epithelial
74_1728,Cancer Epithelial
74_1729,Cancer Epithelial
74_1730,Cancer Epithelial
74_1731,Cancer Epithelial
74_1732,Cancer Epithelial
74_1733,Cancer Epithelial
74_1734,Cancer Epithelial
74_1735,Cancer Epithelial
74_1736,Cancer Epithelial
74_1737,Cancer Epithelial
74_1738,Cancer Epithelial
74_1739,Cancer Epithelial
74_1740,CAFs
74_1741,Cancer Epithelial
74_1742,Cancer Epithelial
74_1743,CAFs
74_1744,Cancer Epithelial
74_1745,Cancer Epithelial
74_1746,Cancer Epithelial
74_1747,Cancer Epithelial
74_1748,Cancer Epithelial
74_1749,Cancer Epithelial
74_1750,Cancer Epithelial
74_1751,PVL
74_1752,Cancer Epithelial
74_1753,Cancer Epithelial
74_1754,Cancer Epithelial
74_1755,Cancer Epithelial
74_1756,Cancer Epithelial
74_1757,Cancer Epithelial
74_1758,Cancer Epithelial
74_1759,Cancer Epithelial
74_1760,Cancer Epithelial
74_1761,Cancer Epithelial
74_1762,Cancer Epithelial
74_1763,Cancer Epithelial
74_1764,Cancer Epithelial
74_1765,Cancer Epithelial
74_1766,Cancer Epithelial
74_1767,Cancer Epithelial
74_1768,Cancer Epithelial
74_1769,Cancer Epithelial
74_1770,Cancer Epithelial
74_1771,Cancer Epithelial
74_1772,Cancer Epithelial
74_1773,Cancer Epithelial
74_1774,Cancer Epithelial
74_1775,Cancer Epithelial
74_1776,Cancer Epithelial
74_1777,Cancer Epithelial
74_1778,Cancer Epithelial
74_1779,Cancer Epithelial
74_1780,Cancer Epithelial
74_1781,Cancer Epithelial
74_1782,Cancer Epithelial
74_1783,Cancer Epithelial
74_1784,Cancer Epithelial
74_1785,Cancer Epithelial
74_1786,Cancer Epithelial
74_1787,Cancer Epithelial
74_1788,Cancer Epithelial
74_1789,Cancer Epithelial
74_1790,Cancer Epithelial
74_1791,Cancer Epithelial
74_1792,Cancer Epithelial
74_1793,CAFs
74_1794,CAFs
74_1795,Cancer Epithelial
74_1796,Cancer Epithelial
74_1797,Cancer Epithelial
74_1798,CAFs
74_1799,Cancer Epithelial
74_1800,Cancer Epithelial
74_1801,Cancer Epithelial
74_1802,Cancer Epithelial
74_1803,Cancer Epithelial
74_1804,Cancer Epithelial
74_1805,Cancer Epithelial
74_1806,Cancer Epithelial
74_1807,Cancer Epithelial
74_1808,Cancer Epithelial
74_1809,Cancer Epithelial
74_1810,Cancer Epithelial
74_1811,Cancer Epithelial
74_1812,Cancer Epithelial
74_1813,Cancer Epithelial
74_1814,Cancer Epithelial
74_1815,Cancer Epithelial
74_1816,Cancer Epithelial
74_1817,Cancer Epithelial
74_1818,Cancer Epithelial
74_1819,Cancer Epithelial
74_1820,Cancer Epithelial
74_1821,Cancer Epithelial
74_1822,Cancer Epithelial
74_1823,Cancer Epithelial
74_1824,Cancer Epithelial
74_1825,Cancer Epithelial
74_1826,Cancer Epithelial
74_1827,Cancer Epithelial
74_1828,CAFs
74_1829,CAFs
74_1830,Cancer Epithelial
74_1831,Cancer Epithelial
74_1832,Cancer Epithelial
74_1833,Cancer Epithelial
74_1834,Endothelial
74_1835,Cancer Epithelial
74_1836,Cancer Epithelial
74_1837,Cancer Epithelial
74_1838,Cancer Epithelial
74_1839,Cancer Epithelial
74_1840,Cancer Epithelial
74_1841,Cancer Epithelial
74_1842,Cancer Epithelial
74_1843,Cancer Epithelial
74_1844,Cancer Epithelial
74_1845,Cancer Epithelial
74_1846,Cancer Epithelial
74_1847,Cancer Epithelial
74_1848,Cancer Epithelial
74_1849,CAFs
74_1850,Cancer Epithelial
74_1851,Cancer Epithelial
74_1852,Cancer Epithelial
74_1853,CAFs
74_1854,Cancer Epithelial
74_1855,Cancer Epithelial
74_1856,Cancer Epithelial
74_1857,Cancer Epithelial
74_1858,Cancer Epithelial
74_1859,Cancer Epithelial
74_1860,Cancer Epithelial
74_1861,Cancer Epithelial
74_1862,Cancer Epithelial
74_1863,Cancer Epithelial
74_1864,Cancer Epithelial
74_1865,Cancer Epithelial
74_1866,Cancer Epithelial
74_1867,Cancer Epithelial
74_1868,Cancer Epithelial
74_1869,Cancer Epithelial
74_1870,Cancer Epithelial
74_1871,Cancer Epithelial
74_1872,Cancer Epithelial
74_1873,Cancer Epithelial
74_1874,Cancer Epithelial
74_1875,Cancer Epithelial
74_1876,Cancer Epithelial
74_1877,Cancer Epithelial
74_1878,Cancer Epithelial
74_1879,Cancer Epithelial
74_1880,Cancer Epithelial
74_1881,Cancer Epithelial
74_1882,Cancer Epithelial
74_1883,Cancer Epithelial
74_1884,Cancer Epithelial
74_1885,Cancer Epithelial
74_1886,Cancer Epithelial
74_1887,Cancer Epithelial
74_1888,Cancer Epithelial
74_1889,Cancer Epithelial
74_1890,Cancer Epithelial
74_1891,Cancer Epithelial
74_1892,Cancer Epithelial
74_1893,Cancer Epithelial
74_1894,Cancer Epithelial
74_1895,Cancer Epithelial
74_1896,Cancer Epithelial
74_1897,Cancer Epithelial
74_1898,Cancer Epithelial
74_1899,Cancer Epithelial
74_1900,Cancer Epithelial
74_1901,CAFs
74_1902,CAFs
74_1903,Cancer Epithelial
74_1904,Cancer Epithelial
74_1905,Cancer Epithelial
74_1906,Cancer Epithelial
74_1907,CAFs
74_1908,Cancer Epithelial
74_1909,Cancer Epithelial
74_1910,Cancer Epithelial
74_1911,Cancer Epithelial
74_1912,CAFs
74_1913,Cancer Epithelial
74_1914,Cancer Epithelial
74_1915,Cancer Epithelial
74_1916,Cancer Epithelial
74_1917,Cancer Epithelial
74_1918,Cancer Epithelial
74_1919,Cancer Epithelial
74_1920,Cancer Epithelial
74_1921,Cancer Epithelial
74_1922,Cancer Epithelial
74_1923,Cancer Epithelial
74_1924,Cancer Epithelial
74_1925,Cancer Epithelial
74_1926,Endothelial
74_1927,Cancer Epithelial
74_1928,Cancer Epithelial
74_1929,Cancer Epithelial
74_1930,Cancer Epithelial
74_1931,Cancer Epithelial
74_1932,Cancer Epithelial
74_1933,Cancer Epithelial
74_1934,Cancer Epithelial
74_1935,Cancer Epithelial
74_1936,Cancer Epithelial
74_1937,Cancer Epithelial
74_1938,CAFs
74_1939,Cancer Epithelial
74_1940,Cancer Epithelial
74_1941,Cancer Epithelial
74_1942,Cancer Epithelial
74_1943,Cancer Epithelial
74_1944,Cancer Epithelial
74_1945,Cancer Epithelial
74_1946,Cancer Epithelial
74_1947,Cancer Epithelial
74_1948,Endothelial
74_1949,Cancer Epithelial
74_1950,Cancer Epithelial
74_1951,Cancer Epithelial
74_1952,Cancer Epithelial
74_1953,Cancer Epithelial
74_1954,Cancer Epithelial
74_1955,Cancer Epithelial
74_1956,Cancer Epithelial
74_1957,Cancer Epithelial
74_1958,Cancer Epithelial
74_1959,Cancer Epithelial
74_1960,Cancer Epithelial
74_1961,Cancer Epithelial
74_1962,CAFs
74_1963,Cancer Epithelial
74_1964,Cancer Epithelial
74_1965,Cancer Epithelial
74_1966,CAFs
74_1967,Cancer Epithelial
74_1968,Cancer Epithelial
74_1969,Cancer Epithelial
74_1970,Cancer Epithelial
74_1971,Cancer Epithelial
74_1972,Cancer Epithelial
74_1973,Cancer Epithelial
74_1974,Endothelial
74_1975,Cancer Epithelial
74_1976,Cancer Epithelial
74_1977,Cancer Epithelial
74_1978,Cancer Epithelial
74_1979,Cancer Epithelial
74_1980,Cancer Epithelial
74_1981,Cancer Epithelial
74_1982,Cancer Epithelial
74_1983,Cancer Epithelial
74_1984,Cancer Epithelial
74_1985,Cancer Epithelial
74_1986,Cancer Epithelial
74_1987,Cancer Epithelial
74_1988,CAFs
74_1989,Cancer Epithelial
74_1990,Cancer Epithelial
74_1991,Cancer Epithelial
74_1992,Cancer Epithelial
74_1993,Cancer Epithelial
74_1994,Cancer Epithelial
74_1995,Cancer Epithelial
74_1996,Cancer Epithelial
74_1997,Cancer Epithelial
74_1998,Cancer Epithelial
74_1999,Cancer Epithelial
74_2000,Cancer Epithelial
74_2001,Cancer Epithelial
74_2002,Cancer Epithelial
74_2003,Cancer Epithelial
74_2004,Cancer Epithelial
74_2005,Cancer Epithelial
74_2006,Cancer Epithelial
74_2007,Endothelial
74_2008,Cancer Epithelial
74_2009,Cancer Epithelial
74_2010,Cancer Epithelial
74_2011,Cancer Epithelial
74_2012,Cancer Epithelial
74_2013,Cancer Epithelial
74_2014,Cancer Epithelial
74_2015,Cancer Epithelial
74_2016,Cancer Epithelial
74_2017,Cancer Epithelial
74_2018,Cancer Epithelial
74_2019,Cancer Epithelial
74_2020,Cancer Epithelial
74_2021,CAFs
74_2022,Cancer Epithelial
74_2023,Cancer Epithelial
74_2024,Cancer Epithelial
74_2025,Cancer Epithelial
74_2026,Cancer Epithelial
74_2027,Cancer Epithelial
74_2028,Cancer Epithelial
74_2029,Cancer Epithelial
74_2030,CAFs
74_2031,Cancer Epithelial
74_2032,Cancer Epithelial
74_2033,Cancer Epithelial
74_2034,Cancer Epithelial
74_2035,Cancer Epithelial
74_2036,Cancer Epithelial
74_2037,Cancer Epithelial
74_2038,Cancer Epithelial
74_2039,Cancer Epithelial
74_2040,Cancer Epithelial
74_2041,Cancer Epithelial
74_2042,Cancer Epithelial
74_2043,Cancer Epithelial
74_2044,Cancer Epithelial
74_2045,Cancer Epithelial
74_2046,Cancer Epithelial
74_2047,Cancer Epithelial
74_2048,CAFs
74_2049,Cancer Epithelial
74_2050,CAFs
74_2051,Cancer Epithelial
74_2052,Cancer Epithelial
74_2053,Cancer Epithelial
74_2054,Cancer Epithelial
74_2055,Cancer Epithelial
74_2056,CAFs
74_2057,Cancer Epithelial
74_2058,Cancer Epithelial
74_2059,Cancer Epithelial
74_2060,Cancer Epithelial
74_2061,Cancer Epithelial
74_2062,Cancer Epithelial
74_2063,Endothelial
74_2064,Cancer Epithelial
74_2065,Cancer Epithelial
74_2066,Cancer Epithelial
74_2067,Cancer Epithelial
74_2068,Cancer Epithelial
74_2069,Cancer Epithelial
74_2070,CAFs
74_2071,Cancer Epithelial
74_2072,Cancer Epithelial
74_2073,Cancer Epithelial
74_2074,Cancer Epithelial
74_2075,Cancer Epithelial
74_2076,CAFs
74_2077,CAFs
74_2078,CAFs
74_2079,Cancer Epithelial
74_2080,Cancer Epithelial
74_2081,Cancer Epithelial
74_2082,CAFs
74_2083,Cancer Epithelial
74_2084,Cancer Epithelial
74_2085,Cancer Epithelial
74_2086,Cancer Epithelial
74_2087,CAFs
74_2088,Cancer Epithelial
74_2089,Cancer Epithelial
74_2090,Cancer Epithelial
74_2091,Endothelial
74_2092,Cancer Epithelial
74_2093,CAFs
74_2094,Cancer Epithelial
74_2095,Cancer Epithelial
74_2096,Cancer Epithelial
74_2097,Cancer Epithelial
74_2098,Cancer Epithelial
74_2099,Cancer Epithelial
74_2100,Cancer Epithelial
74_2101,Cancer Epithelial
74_2102,Cancer Epithelial
74_2103,Cancer Epithelial
74_2104,Cancer Epithelial
74_2105,Cancer Epithelial
74_2106,Cancer Epithelial
74_2107,Cancer Epithelial
74_2108,Cancer Epithelial
74_2109,Cancer Epithelial
74_2110,Cancer Epithelial
74_2111,Cancer Epithelial
74_2112,Cancer Epithelial
74_2113,Cancer Epithelial
74_2114,Cancer Epithelial
74_2115,CAFs
74_2116,Cancer Epithelial
74_2117,Cancer Epithelial
74_2118,Cancer Epithelial
74_2119,Cancer Epithelial
74_2120,Cancer Epithelial
74_2121,Cancer Epithelial
74_2122,CAFs
74_2123,Cancer Epithelial
74_2124,Cancer Epithelial
74_2125,Cancer Epithelial
74_2126,Cancer Epithelial
74_2127,Cancer Epithelial
74_2128,Cancer Epithelial
75_1,Cancer Epithelial
75_2,Cancer Epithelial
75_3,Cancer Epithelial
75_4,Cancer Epithelial
75_5,Cancer Epithelial
75_6,Cancer Epithelial
75_7,Cancer Epithelial
75_8,Cancer Epithelial
75_9,Cancer Epithelial
75_10,Cancer Epithelial
75_11,Cancer Epithelial
75_12,Cancer Epithelial
75_13,Cancer Epithelial
75_14,Cancer Epithelial
75_15,Cancer Epithelial
75_16,Cancer Epithelial
75_17,Cancer Epithelial
75_18,Cancer Epithelial
75_19,Cancer Epithelial
75_20,Cancer Epithelial
75_21,Cancer Epithelial
75_22,Cancer Epithelial
75_23,Cancer Epithelial
75_24,Cancer Epithelial
75_25,Cancer Epithelial
75_26,Cancer Epithelial
75_27,Cancer Epithelial
75_28,Cancer Epithelial
75_29,Cancer Epithelial
75_30,Cancer Epithelial
75_31,Cancer Epithelial
75_32,Cancer Epithelial
75_33,Cancer Epithelial
75_34,Cancer Epithelial
75_36,Cancer Epithelial
75_37,Cancer Epithelial
75_38,Cancer Epithelial
75_39,Cancer Epithelial
75_40,Cancer Epithelial
75_41,Cancer Epithelial
75_42,Cancer Epithelial
75_43,Cancer Epithelial
75_44,Cancer Epithelial
75_45,Cancer Epithelial
75_46,Cancer Epithelial
75_47,Cancer Epithelial
75_48,Cancer Epithelial
75_49,Cancer Epithelial
75_50,Cancer Epithelial
75_51,Cancer Epithelial
75_52,Cancer Epithelial
75_53,Cancer Epithelial
75_54,Cancer Epithelial
75_55,Cancer Epithelial
75_56,Cancer Epithelial
75_57,Cancer Epithelial
75_58,Cancer Epithelial
75_59,Cancer Epithelial
75_60,Cancer Epithelial
75_61,Cancer Epithelial
75_62,Cancer Epithelial
75_63,Cancer Epithelial
75_64,Cancer Epithelial
75_65,Cancer Epithelial
75_66,Cancer Epithelial
75_67,Cancer Epithelial
75_68,Cancer Epithelial
75_69,Cancer Epithelial
75_70,Cancer Epithelial
75_71,Cancer Epithelial
75_72,Cancer Epithelial
75_73,Cancer Epithelial
75_74,Cancer Epithelial
75_75,Cancer Epithelial
75_76,Cancer Epithelial
75_77,Cancer Epithelial
75_78,Cancer Epithelial
75_79,Cancer Epithelial
75_80,Cancer Epithelial
75_81,Cancer Epithelial
75_82,Cancer Epithelial
75_83,Cancer Epithelial
75_84,Cancer Epithelial
75_85,Cancer Epithelial
75_86,Cancer Epithelial
75_87,Cancer Epithelial
75_88,Cancer Epithelial
75_89,Cancer Epithelial
75_90,Cancer Epithelial
75_91,Cancer Epithelial
75_92,Cancer Epithelial
75_93,Cancer Epithelial
75_94,Cancer Epithelial
75_95,Cancer Epithelial
75_96,Cancer Epithelial
75_97,Cancer Epithelial
75_98,Cancer Epithelial
75_99,Cancer Epithelial
75_100,Cancer Epithelial
75_101,Cancer Epithelial
75_102,Cancer Epithelial
75_103,Cancer Epithelial
75_104,Cancer Epithelial
75_105,Cancer Epithelial
75_106,Cancer Epithelial
75_107,Cancer Epithelial
75_108,Cancer Epithelial
75_109,Cancer Epithelial
75_110,Cancer Epithelial
75_111,Cancer Epithelial
75_112,Cancer Epithelial
75_113,Cancer Epithelial
75_114,Cancer Epithelial
75_115,Cancer Epithelial
75_116,Cancer Epithelial
75_117,Cancer Epithelial
75_118,Cancer Epithelial
75_119,Cancer Epithelial
75_120,Cancer Epithelial
75_121,Cancer Epithelial
75_122,Cancer Epithelial
75_123,Cancer Epithelial
75_124,Cancer Epithelial
75_125,Cancer Epithelial
75_126,Cancer Epithelial
75_127,Cancer Epithelial
75_128,Cancer Epithelial
75_129,T-cells
75_130,Cancer Epithelial
75_131,Cancer Epithelial
75_132,Cancer Epithelial
75_133,Cancer Epithelial
75_134,Cancer Epithelial
75_135,Cancer Epithelial
75_137,Cancer Epithelial
75_138,Cancer Epithelial
75_139,Cancer Epithelial
75_140,Cancer Epithelial
75_141,Cancer Epithelial
75_142,Cancer Epithelial
75_143,Cancer Epithelial
75_144,Cancer Epithelial
75_145,Cancer Epithelial
75_146,Cancer Epithelial
75_147,Cancer Epithelial
75_148,Cancer Epithelial
75_149,Cancer Epithelial
75_150,Cancer Epithelial
75_151,Cancer Epithelial
75_152,Cancer Epithelial
75_153,Cancer Epithelial
75_154,Cancer Epithelial
75_155,Cancer Epithelial
75_156,Cancer Epithelial
75_157,Cancer Epithelial
75_158,Cancer Epithelial
75_159,Cancer Epithelial
75_160,Cancer Epithelial
75_161,Cancer Epithelial
75_162,Cancer Epithelial
75_163,Cancer Epithelial
75_164,Cancer Epithelial
75_165,Cancer Epithelial
75_166,Cancer Epithelial
75_167,Cancer Epithelial
75_168,Cancer Epithelial
75_169,Cancer Epithelial
75_170,Cancer Epithelial
75_171,Cancer Epithelial
75_172,Cancer Epithelial
75_173,Cancer Epithelial
75_174,Cancer Epithelial
75_175,CAFs
75_176,Cancer Epithelial
75_177,Cancer Epithelial
75_178,Cancer Epithelial
75_179,Cancer Epithelial
75_180,Cancer Epithelial
75_181,Cancer Epithelial
75_182,Cancer Epithelial
75_183,Cancer Epithelial
75_184,Cancer Epithelial
75_185,Cancer Epithelial
75_186,Cancer Epithelial
75_187,Cancer Epithelial
75_188,Cancer Epithelial
75_189,Cancer Epithelial
75_190,T-cells
75_191,Cancer Epithelial
75_192,Cancer Epithelial
75_193,Cancer Epithelial
75_194,Cancer Epithelial
75_195,Cancer Epithelial
75_196,Cancer Epithelial
75_197,Cancer Epithelial
75_198,Cancer Epithelial
75_199,Cancer Epithelial
75_200,Cancer Epithelial
75_201,Cancer Epithelial
75_202,Cancer Epithelial
75_203,Cancer Epithelial
75_204,Cancer Epithelial
75_205,Endothelial
75_206,Cancer Epithelial
75_207,Cancer Epithelial
75_208,Cancer Epithelial
75_209,Cancer Epithelial
75_210,Cancer Epithelial
75_211,Cancer Epithelial
75_212,Cancer Epithelial
75_213,Cancer Epithelial
75_214,Endothelial
75_215,Cancer Epithelial
75_216,Cancer Epithelial
75_217,Cancer Epithelial
75_218,Cancer Epithelial
75_219,Cancer Epithelial
75_220,Cancer Epithelial
75_221,Cancer Epithelial
75_222,Cancer Epithelial
75_223,Cancer Epithelial
75_224,Cancer Epithelial
75_225,Cancer Epithelial
75_226,Cancer Epithelial
75_227,Cancer Epithelial
75_228,Cancer Epithelial
75_229,Cancer Epithelial
75_230,Cancer Epithelial
75_231,Cancer Epithelial
75_232,Cancer Epithelial
75_233,Cancer Epithelial
75_234,Cancer Epithelial
75_235,Cancer Epithelial
75_236,Cancer Epithelial
75_237,Cancer Epithelial
75_238,Cancer Epithelial
75_239,Cancer Epithelial
75_240,Cancer Epithelial
75_241,Cancer Epithelial
75_242,Endothelial
75_243,Cancer Epithelial
75_244,Cancer Epithelial
75_245,Cancer Epithelial
75_246,Cancer Epithelial
75_247,Cancer Epithelial
75_248,Cancer Epithelial
75_249,Cancer Epithelial
75_250,Endothelial
75_251,Cancer Epithelial
75_252,Cancer Epithelial
75_253,Cancer Epithelial
75_254,Cancer Epithelial
75_255,Cancer Epithelial
75_256,Cancer Epithelial
75_257,Cancer Epithelial
75_258,Cancer Epithelial
75_259,Cancer Epithelial
75_260,Cancer Epithelial
75_261,Cancer Epithelial
75_262,Cancer Epithelial
75_263,Cancer Epithelial
75_264,Cancer Epithelial
75_265,Cancer Epithelial
75_266,Cancer Epithelial
75_267,Cancer Epithelial
75_268,Cancer Epithelial
75_269,CAFs
75_270,Cancer Epithelial
75_271,Cancer Epithelial
75_273,Cancer Epithelial
75_274,Cancer Epithelial
75_275,Cancer Epithelial
75_276,Cancer Epithelial
75_277,Cancer Epithelial
75_278,Cancer Epithelial
75_279,Cancer Epithelial
75_280,Cancer Epithelial
75_281,Cancer Epithelial
75_282,Cancer Epithelial
75_283,Cancer Epithelial
75_284,Cancer Epithelial
75_285,Cancer Epithelial
75_286,Cancer Epithelial
75_287,Cancer Epithelial
75_288,Cancer Epithelial
75_289,Cancer Epithelial
75_290,Cancer Epithelial
75_291,Cancer Epithelial
75_292,Cancer Epithelial
75_293,Cancer Epithelial
75_294,CAFs
75_295,Cancer Epithelial
75_296,Cancer Epithelial
75_297,Cancer Epithelial
75_298,Cancer Epithelial
75_299,Cancer Epithelial
75_300,Cancer Epithelial
75_301,Cancer Epithelial
75_302,Cancer Epithelial
75_303,Cancer Epithelial
75_304,Cancer Epithelial
75_305,Cancer Epithelial
75_306,Cancer Epithelial
75_307,Cancer Epithelial
75_308,Cancer Epithelial
75_309,Cancer Epithelial
75_310,CAFs
75_311,Cancer Epithelial
75_312,Cancer Epithelial
75_313,Cancer Epithelial
75_314,Cancer Epithelial
75_315,Cancer Epithelial
75_316,Cancer Epithelial
75_317,CAFs
75_318,Cancer Epithelial
75_319,Cancer Epithelial
75_320,Cancer Epithelial
75_321,Cancer Epithelial
